Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [397] MK2D_Texture2D::Free() [287] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [425] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [438] MK2D_Texture2D::Create(int, int, bool) [465] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [347] SubChunk* std::uninitialized_copy<__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, SubChunk*>(__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, __gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, SubChunk*)
 [439] MK2D_PixelBuffer::OnCreateStruct() [251] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&&) [297] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [443] MK2D_PixelBuffer::Free() [209] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [364] void std::__relocate_object_a<Chunk, Chunk, std::allocator<Chunk> >(Chunk*, Chunk*, std::allocator<Chunk>&)
 [444] MK2D_PixelBuffer::Create(int, int) [204] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [257] void std::__relocate_object_a<MC_Button, MC_Button, std::allocator<MC_Button> >(MC_Button*, MC_Button*, std::allocator<MC_Button>&)
 [316] Chunk::Chunk(Chunk const&) [288] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_create_storage(unsigned long) [455] void std::__relocate_object_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [542] Chunk::Chunk()        [278] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [348] SubChunk* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, SubChunk*, SubChunk>(__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, __gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, SubChunk*, std::allocator<SubChunk>&)
 [354] Chunk::Chunk(Chunk&&) [252] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data&&) [298] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [232] Chunk::~Chunk()       [177] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [349] SubChunk* std::__uninitialized_default_n<SubChunk*, unsigned long>(SubChunk*, unsigned long)
 [280] MC_Menu::AddButton(MC_Button&) [466] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [350] SubChunk* std::__uninitialized_default_n_a<SubChunk*, unsigned long, SubChunk>(SubChunk*, unsigned long, std::allocator<SubChunk>&)
 [399] MC_Menu::MC_Menu()    [253] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&) [61] std::cos(float)
 [543] MK2D_RGB::SetRGB(unsigned char, unsigned char, unsigned char) [289] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [156] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [312] LL3D_Mesh::LL3D_Mesh() [210] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [143] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [99] LL3D_Mesh::~LL3D_Mesh() [568] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::_M_allocate(unsigned long) [180] std::sin(float)
 [398] MC_Button::SetAsSwitch(int, int, int*) [569] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::_Vector_impl::_Vector_impl() [588] std::tan(float)
 [281] MC_Button::Setup(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, int, bool, MC_Menu*, void (*)()) [570] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::_Vector_impl::~_Vector_impl() [131] std::ceil(float)
 [259] MC_Button::AddValue(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [467] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::_M_deallocate(MC_Menu**, unsigned long) [351] SubChunk* std::copy<__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, SubChunk*>(__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, __gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >, SubChunk*)
 [248] MC_Button::MC_Button(MC_Button&&) [571] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::_Vector_impl_data::_Vector_impl_data() [97] LL3D_Vector3D* std::copy<std::move_iterator<LL3D_Vector3D*>, LL3D_Vector3D*>(std::move_iterator<LL3D_Vector3D*>, std::move_iterator<LL3D_Vector3D*>, LL3D_Vector3D*)
 [282] MC_Button::MC_Button(MC_Button const&) [441] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::_M_get_Tp_allocator() [365] std::remove_reference<Chunk&>::type&& std::move<Chunk&>(Chunk&)
 [544] MC_Button::MC_Button() [572] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::_Vector_base() [258] std::remove_reference<MC_Button&>::type&& std::move<MC_Button&>(MC_Button&)
 [212] MC_Button::~MC_Button() [573] std::_Vector_base<MC_Menu*, std::allocator<MC_Menu*> >::~_Vector_base() [234] std::remove_reference<std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_Vector_impl&>::type&& std::move<std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_Vector_impl&>(std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_Vector_impl&)
 [158] __gnu_cxx::new_allocator<LL3D_Triangle>::deallocate(LL3D_Triangle*, unsigned long) [54] std::_List_iterator<LL3D_Triangle>::_List_iterator(std::__detail::_List_node_base*) [205] std::remove_reference<std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&>(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&)
 [159] __gnu_cxx::new_allocator<LL3D_Triangle>::allocate(unsigned long, void const*) [67] std::__allocated_ptr<std::allocator<std::_List_node<LL3D_Triangle> > >::__allocated_ptr(std::allocator<std::_List_node<LL3D_Triangle> >&, std::_List_node<LL3D_Triangle>*) [456] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  [29] void __gnu_cxx::new_allocator<LL3D_Triangle>::construct<LL3D_Triangle, LL3D_Triangle const&>(LL3D_Triangle*, LL3D_Triangle const&) [56] std::__allocated_ptr<std::allocator<std::_List_node<LL3D_Triangle> > >::~__allocated_ptr() [36] std::sqrt(float)
 [300] __gnu_cxx::new_allocator<LL3D_Triangle>::new_allocator() [116] std::__allocated_ptr<std::allocator<std::_List_node<LL3D_Triangle> > >::operator=(decltype(nullptr)) [352] SubChunk* std::fill_n<SubChunk*, unsigned long, SubChunk>(SubChunk*, unsigned long, SubChunk const&)
 [301] __gnu_cxx::new_allocator<LL3D_Triangle>::~new_allocator() [162] std::allocator_traits<std::allocator<LL3D_Triangle> >::deallocate(std::allocator<LL3D_Triangle>&, LL3D_Triangle*, unsigned long) [235] Chunk&& std::forward<Chunk>(std::remove_reference<Chunk>::type&)
 [427] __gnu_cxx::new_allocator<Chunk>::deallocate(Chunk*, unsigned long) [163] std::allocator_traits<std::allocator<LL3D_Triangle> >::allocate(std::allocator<LL3D_Triangle>&, unsigned long) [206] MC_Button&& std::forward<MC_Button>(std::remove_reference<MC_Button>::type&)
 [355] void __gnu_cxx::new_allocator<Chunk>::destroy<Chunk>(Chunk*) [148] std::allocator_traits<std::allocator<LL3D_Triangle> >::max_size(std::allocator<LL3D_Triangle> const&) [426] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&)
 [428] __gnu_cxx::new_allocator<Chunk>::allocate(unsigned long, void const*) [28] void std::allocator_traits<std::allocator<LL3D_Triangle> >::construct<LL3D_Triangle, LL3D_Triangle const&>(std::allocator<LL3D_Triangle>&, LL3D_Triangle*, LL3D_Triangle const&) [48] LL3D_Triangle const& std::forward<LL3D_Triangle const&>(std::remove_reference<LL3D_Triangle const&>::type&)
 [317] void __gnu_cxx::new_allocator<Chunk>::construct<Chunk, Chunk const&>(Chunk*, Chunk const&) [433] std::allocator_traits<std::allocator<Chunk> >::deallocate(std::allocator<Chunk>&, Chunk*, unsigned long) [216] Chunk const& std::forward<Chunk const&>(std::remove_reference<Chunk const&>::type&)
 [356] void __gnu_cxx::new_allocator<Chunk>::construct<Chunk, Chunk>(Chunk*, Chunk&&) [361] void std::allocator_traits<std::allocator<Chunk> >::destroy<Chunk>(std::allocator<Chunk>&, Chunk*) [198] MC_Button const& std::forward<MC_Button const&>(std::remove_reference<MC_Button const&>::type&)
 [545] __gnu_cxx::new_allocator<Chunk>::new_allocator() [434] std::allocator_traits<std::allocator<Chunk> >::allocate(std::allocator<Chunk>&, unsigned long) [182] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
 [546] __gnu_cxx::new_allocator<Chunk>::~new_allocator() [388] std::allocator_traits<std::allocator<Chunk> >::max_size(std::allocator<Chunk> const&) [457] MC_Menu* const& std::forward<MC_Menu* const&>(std::remove_reference<MC_Menu* const&>::type&)
 [318] __gnu_cxx::new_allocator<SubChunk>::deallocate(SubChunk*, unsigned long) [328] void std::allocator_traits<std::allocator<Chunk> >::construct<Chunk, Chunk const&>(std::allocator<Chunk>&, Chunk*, Chunk const&) [353] void std::_Destroy<Chunk>(Chunk*)
 [319] __gnu_cxx::new_allocator<SubChunk>::allocate(unsigned long, void const*) [362] void std::allocator_traits<std::allocator<Chunk> >::construct<Chunk, Chunk>(std::allocator<Chunk>&, Chunk*, Chunk&&) [299] void std::_Destroy<MC_Button>(MC_Button*)
 [547] __gnu_cxx::new_allocator<SubChunk>::new_allocator() [329] std::allocator_traits<std::allocator<SubChunk> >::deallocate(std::allocator<SubChunk>&, SubChunk*, unsigned long) [211] void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [202] __gnu_cxx::new_allocator<SubChunk>::new_allocator(__gnu_cxx::new_allocator<SubChunk> const&) [330] std::allocator_traits<std::allocator<SubChunk> >::select_on_container_copy_construction(std::allocator<SubChunk> const&) [76] void std::_Destroy<LL3D_Triangle*>(LL3D_Triangle*, LL3D_Triangle*)
 [199] __gnu_cxx::new_allocator<SubChunk>::~new_allocator() [331] std::allocator_traits<std::allocator<SubChunk> >::allocate(std::allocator<SubChunk>&, unsigned long) [77] void std::_Destroy<LL3D_Triangle*, LL3D_Triangle>(LL3D_Triangle*, LL3D_Triangle*, std::allocator<LL3D_Triangle>&)
 [371] __gnu_cxx::new_allocator<MC_Button>::deallocate(MC_Button*, unsigned long) [187] std::allocator_traits<std::allocator<SubChunk> >::max_size(std::allocator<SubChunk> const&) [589] void std::_Destroy<Chunk*>(Chunk*, Chunk*)
